brand,model,OS,RAM,approx_price_EUR,battery_removable,battery_type,battery_mah,CPU_cores,CPU_speed,primary_camera_mp,secondary_camera_mp,internal_memory_gb
Lenovo,A319,Android,0.512,70.0,True,Li-Ion,1500.0,2,1.3,5.0,2.0,4.0
Lenovo,S580,Android,1.0,170.0,True,Li-Po,2150.0,4,1.2,8.0,2.0,8.0
Lenovo,A606,Android,1.0,120.0,True,Li-Po,2000.0,4,1.3,8.0,2.0,8.0
Lenovo,Yoga Tablet 2 Pro,Android,2.0,410.0,False,Li-Ion,9600.0,4,1.33,8.0,1.6,32.0
Lenovo,Yoga Tablet 2 10.1,Android,2.0,300.0,False,Li-Ion,9600.0,4,1.86,8.0,1.6,16.0
Lenovo,Yoga Tablet 2 8.0 ,Android,2.0,230.0,False,Li-Ion,6400.0,4,1.33,8.0,1.6,16.0
Lenovo,Tab S8,Android,2.0,150.0,False,Li-Ion,4290.0,4,1.86,8.0,1.6,16.0
Lenovo,Vibe X2,Android,2.0,270.0,False,Li-Po,2300.0,8,2.0,13.0,5.0,32.0
Lenovo,Vibe Z2,Android,2.0,430.0,False,Li-Po,3000.0,4,1.2,13.0,8.0,32.0
Lenovo,A850+,Android,1.0,160.0,True,Li-Ion,2500.0,8,1.4,5.0,0.6,4.0
Lenovo,Vibe Z2 Pro,Android,3.0,430.0,False,Li-Po,4000.0,4,2.5,16.0,5.0,32.0
Lenovo,Golden Warrior A8,Android,2.0,150.0,True,Li-Ion,2500.0,8,1.7,13.0,5.0,16.0
Lenovo,S939,Android,1.0,180.0,True,Li-Ion,3000.0,8,1.7,8.0,1.6,8.0
Lenovo,S750,Android,1.0,150.0,True,Li-Ion,2000.0,4,1.2,8.0,0.6,4.0
Lenovo,A889,Android,1.0,120.0,True,Li-Ion,2500.0,4,1.3,8.0,0.6,8.0
Lenovo,A680,Android,1.0,110.0,True,Li-Po,2000.0,4,1.3,5.0,0.6,4.0
Lenovo,A316i,Android,0.512,50.0,True,Li-Ion,1300.0,2,1.3,2.0,0.0,4.0
Lenovo,A328,Android,1.0,90.0,True,Li-Po,2000.0,4,1.3,5.0,2.0,4.0
Lenovo,A536,Android,1.0,100.0,True,Li-Po,2000.0,4,1.3,5.0,2.0,8.0
Lenovo,A526,Android,1.0,70.0,True,Li-Po,2000.0,4,1.3,5.0,0.6,4.0
Lenovo,A10-70 A7600,Android,1.0,190.0,False,Li-Ion,6340.0,4,1.3,5.0,2.0,32.0
Lenovo,A8-50 A5500,Android,1.0,140.0,False,Li-Ion,4200.0,4,1.3,5.0,2.0,16.0
Lenovo,A7-50 A3500,Android,1.0,120.0,False,Li-Ion,3450.0,4,1.3,5.0,2.0,16.0
Lenovo,A7-30 A3300,Android,1.0,80.0,False,Li-Ion,3500.0,4,1.3,2.0,0.6,8.0
Lenovo,Yoga Tablet 10 HD+,Android,2.0,260.0,False,Li-Ion,9000.0,4,1.6,8.0,1.6,32.0
Lenovo,S860,Android,2.0,250.0,False,Li-Po,4000.0,4,1.3,8.0,1.6,16.0
Lenovo,S850,Android,1.0,200.0,False,Li-Po,2000.0,4,1.3,13.0,5.0,16.0
Lenovo,S660,Android,1.0,170.0,True,Li-Po,3000.0,4,1.3,8.0,0.6,8.0
Lenovo,A880,Android,1.0,130.0,True,Li-Ion,2500.0,4,1.3,5.0,0.6,8.0
Lenovo,A859,Android,1.0,140.0,True,Li-Po,2250.0,4,1.3,8.0,1.6,8.0
Lenovo,S930,Android,1.0,220.0,True,Li-Po,3000.0,4,1.3,8.0,1.6,8.0
Lenovo,S650,Android,1.0,270.0,True,Li-Po,2000.0,4,1.3,8.0,0.6,8.0
Lenovo,Vibe Z K910,Android,2.0,480.0,False,Li-Po,3000.0,4,2.2,13.0,5.0,16.0
Lenovo,Yoga Tablet 10,Android,1.0,220.0,False,Li-Ion,9000.0,4,1.2,5.0,1.6,32.0
Lenovo,Yoga Tablet 8,Android,1.0,190.0,False,Li-Ion,6000.0,4,1.2,5.0,1.6,32.0
Lenovo,A630,Android,0.512,80.0,True,Li-Ion,2500.0,2,1.0,3.15,0.0,4.0
Lenovo,A516,Android,0.512,110.0,True,Li-Po,2000.0,2,1.3,5.0,0.6,4.0
Lenovo,Vibe X S960,Android,2.0,420.0,False,Li-Po,2000.0,4,1.5,13.0,5.0,32.0
Lenovo,S5000,Android,1.0,130.0,False,Li-Ion,3450.0,4,1.2,5.0,1.6,16.0
Lenovo,A850,Android,1.0,150.0,True,Li-Po,2250.0,4,1.3,5.0,0.6,4.0
Lenovo,A706,Android,1.0,150.0,True,Li-Po,2000.0,4,1.2,5.0,0.6,4.0
Lenovo,P780,Android,1.0,190.0,True,Li-Po,4000.0,4,1.2,8.0,0.6,8.0
Lenovo,S820,Android,1.0,230.0,True,Li-Po,2000.0,4,1.2,12.0,2.0,8.0
Lenovo,A390,Android,0.512,70.0,True,Li-Ion,1500.0,2,1.0,5.0,0.0,4.0
Lenovo,A369i,Android,0.512,70.0,True,Li-Po,1500.0,2,1.3,2.0,0.0,4.0
Lenovo,S920,Android,1.0,250.0,True,Li-Po,2250.0,4,1.2,8.0,2.0,4.0
Lenovo,IdeaTab S6000H,Android,1.0,300.0,False,Li-Po,6350.0,4,1.2,5.0,0.6,32.0
Lenovo,IdeaTab S6000F,Android,1.0,220.0,False,Li-Po,6350.0,4,1.2,5.0,0.6,16.0
Lenovo,IdeaTab S6000L,Android,1.0,190.0,False,Li-Po,6350.0,4,1.2,0.6,0.0,16.0
Lenovo,IdeaTab A3000,Android,1.0,180.0,False,Li-Po,3500.0,4,1.2,5.0,0.6,16.0
Lenovo,K900,Android,2.0,360.0,False,Li-Po,2500.0,2,2.0,13.0,2.0,32.0
Lenovo,S890,Android,1.0,230.0,True,Li-Ion,2250.0,2,1.2,8.0,0.6,4.0
Lenovo,IdeaTab A2107,Android,1.0,150.0,False,Li-Ion,3550.0,1,1.0,3.15,0.6,16.0
Lenovo,A830,Android,1.0,140.0,True,Li-Ion,2250.0,4,1.2,8.0,0.6,4.0
Lenovo,A820,Android,1.0,110.0,True,Li-Ion,2000.0,4,1.2,8.0,0.0,4.0
Lenovo,A800,Android,0.512,120.0,True,Li-Ion,2000.0,2,1.2,5.0,0.0,4.0
Lenovo,A789,Android,0.512,150.0,True,Li-Ion,2000.0,2,1.0,5.0,0.6,4.0
Lenovo,S720,Android,0.512,230.0,True,Li-Ion,2000.0,2,1.0,8.0,1.0,4.0
Lenovo,P770,Android,1.0,140.0,True,Li-Ion,3500.0,2,1.2,5.0,0.6,4.0
Lenovo,S560,Android,0.512,180.0,True,Li-Ion,2000.0,2,1.0,5.0,0.6,4.0
Lenovo,S880,Android,0.512,280.0,True,Li-Ion,2250.0,1,1.0,5.0,0.6,4.0
Lenovo,A660,Android,0.512,190.0,True,Li-Ion,1500.0,2,1.0,5.0,0.6,4.0
Lenovo,K860,Android,1.0,290.0,True,Li-Ion,2250.0,4,1.4,8.0,2.0,8.0
Lenovo,P700i,Android,0.512,140.0,True,Li-Ion,2500.0,2,1.0,5.0,0.6,4.0
Lenovo,IdeaPad K1,Android,1.0,330.0,False,Li-Ion,7400.0,2,1.0,5.0,2.0,32.0
LG,X venture,Android,2.0,400.0,False,Li-Ion,4100.0,8,1.4,16.0,5.0,32.0
LG,G6,Android,4.0,750.0,False,Li-Po,3300.0,4,2.35,13.0,5.0,128.0
LG,Harmony,Android,1.5,90.0,True,Li-Ion,2800.0,4,1.4,8.0,5.0,16.0
LG,K20 plus,Android,2.0,160.0,True,Li-Ion,2700.0,4,1.4,13.0,5.0,32.0
LG,K10 (2017),Android,2.0,210.0,True,Li-Ion,2800.0,8,1.5,13.0,5.0,16.0
LG,K8 (2017),Android,1.5,160.0,True,Li-Ion,2500.0,4,1.4,13.0,5.0,16.0
LG,K3 (2017),Android,1.0,100.0,True,Li-Ion,2100.0,4,1.1,5.0,2.0,8.0
LG,V20,Android,4.0,560.0,True,Li-Ion,3200.0,4,2.15,16.0,5.0,64.0
LG,X mach,Android,3.0,480.0,True,Li-Ion,3000.0,6,1.4,12.3,8.0,32.0
LG,X power,Android,2.0,240.0,False,Li-Ion,4100.0,4,1.3,13.0,5.0,16.0
LG,X style,Android,1.5,200.0,False,Li-Ion,2100.0,4,1.3,8.0,5.0,16.0
LG,Stylo 2,Android,2.0,150.0,True,Li-Ion,3000.0,4,1.2,13.0,5.0,16.0
LG,K5,Android,1.0,120.0,True,Li-Ion,1900.0,4,1.3,5.0,2.0,8.0
LG,K3,Android,1.0,100.0,True,Li-Ion,1940.0,4,1.1,5.0,0.6,8.0
LG,G5 SE,Android,3.0,350.0,True,Li-Ion,2800.0,8,1.8,16.0,8.0,32.0
LG,G5,Android,4.0,450.0,True,Li-Ion,2800.0,4,2.15,16.0,8.0,32.0
LG,X cam,Android,2.0,320.0,False,Li-Ion,2520.0,8,1.14,13.0,8.0,16.0
LG,X screen,Android,2.0,180.0,False,Li-Po,2300.0,4,1.2,13.0,8.0,16.0
LG,K8,Android,1.5,150.0,True,Li-Ion,2125.0,4,1.3,8.0,5.0,16.0
LG,K4,Android,1.0,100.0,True,Li-Ion,1940.0,4,1.0,5.0,2.0,8.0
LG,Ray,Android,1.0,190.0,True,Li-Ion,3000.0,8,1.4,13.0,8.0,16.0
LG,G Vista 2,Android,2.0,190.0,True,Li-Ion,3000.0,8,1.5,13.0,5.0,16.0
LG,Nexus 5X,Android,2.0,270.0,False,Li-Po,2700.0,6,1.4,12.3,5.0,32.0
LG,G Pad II 10.1,Android,2.0,250.0,False,Li-Ion,7400.0,4,2.26,5.0,2.0,16.0
LG,G Pad II 8.0 LTE,Android,1.5,300.0,False,Li-Ion,4200.0,4,1.2,5.0,2.0,32.0
LG,Tribute 2,Android,1.0,90.0,True,Li-Ion,1900.0,4,1.2,5.0,0.6,8.0
LG,G4 Beat,Android,1.5,160.0,True,Li-Ion,2300.0,8,1.5,8.0,5.0,8.0
LG,G4c,Android,1.0,150.0,True,Li-Ion,2540.0,4,1.3,8.0,5.0,8.0
LG,G4 Dual,Android,3.0,280.0,True,Li-Ion,3000.0,6,1.4,16.0,8.0,32.0
LG,G4,Android,3.0,300.0,True,Li-Ion,3000.0,6,1.4,16.0,8.0,32.0
LG,G Stylo,Android,1.0,180.0,True,Li-Ion,3000.0,4,1.2,8.0,5.0,8.0
LG,AKA,Android,1.5,220.0,True,Li-Ion,2610.0,4,1.2,8.0,2.1,16.0
LG,Magna,Android,1.0,140.0,True,Li-Ion,2540.0,4,1.2,8.0,5.0,8.0
LG,Spirit,Android,1.0,120.0,True,Li-Ion,2100.0,4,1.2,8.0,1.0,8.0
LG,Leon,Android,1.0,120.0,True,Li-Ion,1900.0,4,1.2,5.0,0.6,8.0
LG,Joy,Android,0.512,90.0,True,Li-Ion,1900.0,2,1.2,5.0,0.6,4.0
LG,Tribute,Android,1.0,50.0,True,Li-Ion,2100.0,4,1.2,5.0,0.6,4.0
LG,G3 Dual-LTE,Android,3.0,250.0,True,Li-Ion,3000.0,4,2.5,13.0,2.1,32.0
LG,F60,Android,1.0,100.0,True,Li-Ion,2100.0,4,1.2,5.0,0.6,8.0
LG,L60,Android,0.512,90.0,True,Li-Ion,1540.0,2,1.3,5.0,0.6,4.0
LG,L60 Dual,Android,0.512,90.0,True,Li-Ion,1700.0,2,1.3,5.0,0.6,4.0
LG,G3 Stylus,Android,1.0,240.0,True,Li-Ion,3000.0,4,1.3,13.0,1.3,8.0
LG,L Bello,Android,1.0,100.0,True,Li-Ion,2540.0,4,1.3,8.0,1.0,8.0
LG,L Fino,Android,1.0,110.0,True,Li-Ion,1900.0,4,1.2,8.0,0.6,4.0
LG,G Pad 8.0 LTE,Android,1.0,240.0,False,Li-Ion,4200.0,4,1.2,5.0,1.3,32.0
LG,G Vista,Android,1.5,270.0,True,Li-Ion,3200.0,4,1.2,8.0,1.3,8.0
LG,G3 A,Android,2.0,360.0,True,Li-Ion,2610.0,4,2.26,13.0,2.1,32.0
LG,L50,Android,0.512,100.0,True,Li-Ion,1900.0,2,1.3,3.15,0.6,4.0
LG,L30,Android,0.512,60.0,True,Li-Ion,1540.0,2,1.0,2.0,0.0,4.0
LG,L20,Android,0.512,50.0,True,Li-Ion,1540.0,2,1.0,2.0,0.0,4.0
LG,G3 LTE-A,Android,3.0,330.0,True,Li-Ion,3000.0,4,2.7,13.0,2.1,32.0
LG,G3 S Dual,Android,1.0,210.0,True,Li-Ion,2540.0,4,1.2,8.0,1.3,8.0
LG,G3 S,Android,1.0,190.0,True,Li-Ion,2540.0,4,1.2,8.0,1.3,8.0
LG,L65 D280,Android,1.0,190.0,True,Li-Ion,2100.0,2,1.2,5.0,0.6,4.0
LG,G3 (CDMA),Android,3.0,300.0,True,Li-Ion,3000.0,4,2.5,13.0,2.1,32.0
LG,Volt,Android,1.0,130.0,True,Li-Ion,3000.0,4,1.2,8.0,1.3,8.0
LG,G Pad 10.1,Android,1.0,260.0,False,Li-Ion,8000.0,4,1.2,5.0,1.3,16.0
LG,G Pad 8.0,Android,1.0,220.0,False,Li-Ion,4200.0,4,1.2,5.0,1.3,16.0
LG,G Pad 7.0,Android,1.0,160.0,False,Li-Ion,4000.0,4,1.2,3.15,1.3,8.0
LG,L80 Dual,Android,1.0,120.0,True,Li-Ion,2540.0,2,1.2,5.0,0.6,4.0
LG,L65 Dual D285,Android,1.0,150.0,True,Li-Ion,2100.0,2,1.2,5.0,0.6,4.0
LG,G Pad 8.3 LTE,Android,2.0,220.0,False,Li-Po,4600.0,4,1.5,5.0,1.3,16.0
LG,F70 D315,Android,1.0,200.0,True,Li-Ion,2440.0,4,1.2,5.0,0.6,8.0
LG,G2 mini LTE (Tegra),Android,1.0,240.0,True,Li-Ion,2440.0,4,1.7,13.0,1.3,8.0
LG,G2 mini LTE,Android,1.0,180.0,True,Li-Ion,2440.0,4,1.2,8.0,1.3,8.0
LG,G2 mini,Android,1.0,160.0,True,Li-Ion,2440.0,4,1.2,8.0,1.3,8.0
LG,L90 Dual D410,Android,1.0,290.0,True,Li-Po,2540.0,4,1.2,5.0,0.6,8.0
LG,L90 D405,Android,1.0,170.0,True,Li-Ion,2540.0,4,1.2,5.0,1.3,8.0
LG,L70 D320N,Android,1.0,150.0,True,Li-Ion,2100.0,2,1.2,5.0,0.6,4.0
LG,L70 Dual D325,Android,1.0,130.0,True,Li-Ion,2100.0,2,1.2,5.0,0.6,4.0
LG,L40 D160,Android,0.512,80.0,True,Li-Ion,1540.0,2,1.2,3.15,0.0,4.0
LG,L40 Dual D170,Android,0.512,90.0,True,Li-Ion,1700.0,2,1.2,3.15,0.0,4.0
LG,G Pro 2,Android,3.0,310.0,True,Li-Ion,3200.0,4,2.26,13.0,2.1,32.0
LG,Optimus L1 II Tri E475,Android,0.512,90.0,True,Li-Ion,1540.0,1,1.0,2.0,0.0,4.0
LG,Optimus F3Q,Android,1.0,230.0,True,Li-Ion,2460.0,2,1.2,5.0,0.6,4.0
LG,GX F310L,Android,2.0,250.0,True,Li-Ion,3140.0,4,1.7,13.0,2.1,32.0
LG,Nexus 5,Android,2.0,260.0,False,Li-Po,2300.0,4,2.3,8.0,1.3,32.0
LG,G Flex,Android,2.0,360.0,False,Li-Po,3500.0,4,2.26,13.0,2.1,32.0
LG,G Pro Lite,Android,1.0,250.0,True,Li-Ion,3140.0,2,1.0,8.0,1.3,8.0
LG,G Pro Lite Dual,Android,1.0,240.0,True,Li-Ion,3140.0,2,1.0,8.0,1.3,8.0
LG,Optimus L2 II E435,Android,0.512,70.0,True,Li-Ion,1540.0,1,0.0,3.15,0.0,4.0
LG,G Pad 8.3,Android,2.0,300.0,False,Li-Po,4600.0,4,1.7,5.0,1.3,16.0
LG,G2,Android,2.0,270.0,False,Li-Po,3000.0,4,2.26,13.0,2.1,32.0
LG,Optimus L9 II,Android,1.0,250.0,True,Li-Ion,2150.0,2,1.4,8.0,1.3,8.0
LG,Enact VS890,Android,1.0,260.0,True,Li-Ion,2460.0,2,1.2,5.0,0.6,8.0
LG,Optimus GJ E975W,Android,2.0,270.0,True,Li-Ion,2280.0,4,1.5,13.0,1.3,16.0
LG,Optimus L4 II Dual E445,Android,0.512,110.0,True,Li-Ion,1700.0,1,1.0,3.15,0.0,4.0
LG,Optimus L4 II E440,Android,0.512,110.0,True,Li-Ion,1700.0,1,1.0,3.15,0.0,4.0
LG,Optimus F3,Android,1.0,100.0,True,Li-Ion,2460.0,2,1.2,5.0,0.6,4.0
LG,Lucid2 VS870,Android,1.0,270.0,True,Li-Ion,2460.0,2,1.2,5.0,1.3,8.0
LG,Optimus F5,Android,1.0,220.0,True,Li-Ion,2150.0,2,1.2,5.0,1.3,8.0
LG,Optimus G Pro E985,Android,2.0,400.0,True,Li-Ion,3140.0,4,1.7,13.0,2.1,32.0
LG,Optimus L7 II Dual P715,Android,0.768,150.0,True,Li-Ion,2460.0,2,1.0,8.0,0.6,4.0
LG,Optimus L7 II P710,Android,0.768,180.0,True,Li-Ion,2460.0,2,1.0,8.0,0.6,4.0
LG,Optimus L5 II Dual E455,Android,0.512,120.0,True,Li-Ion,1700.0,1,1.0,5.0,0.0,4.0
LG,Optimus L5 II E460,Android,0.512,140.0,True,Li-Ion,1700.0,1,1.0,5.0,0.0,4.0
LG,Optimus L3 II Dual E435,Android,0.512,90.0,True,Li-Po,1540.0,1,1.0,3.15,0.0,4.0
LG,Optimus L3 II E430,Android,0.512,90.0,True,Li-Po,1540.0,1,1.0,3.15,0.0,4.0
LG,Optimus L1 II E410,Android,0.512,60.0,True,Li-Ion,1540.0,1,1.0,2.0,0.0,4.0
LG,Nexus 4 E960,Android,2.0,250.0,False,Li-Po,2100.0,4,1.5,8.0,1.3,16.0
LG,Spectrum II 4G VS930,Android,1.0,170.0,True,Li-Ion,2150.0,2,1.5,8.0,1.3,16.0
LG,Mach LS860,Android,1.0,150.0,True,Li-Ion,1700.0,2,1.2,5.0,0.6,8.0
LG,Optimus G E970,Android,2.0,250.0,False,Li-Po,2100.0,4,1.5,8.0,1.3,16.0
LG,Optimus G LS970,Android,2.0,480.0,False,Li-Po,2100.0,1,0.0,13.0,1.3,32.0
LG,Optimus G E975,Android,2.0,160.0,False,Li-Po,2100.0,4,1.5,13.0,1.3,32.0
LG,Splendor US730,Android,0.768,120.0,True,Li-Ion,1700.0,1,1.0,5.0,0.6,4.0
LG,Escape P870,Android,1.0,180.0,True,Li-Ion,2150.0,2,1.2,5.0,1.3,4.0
LG,Optimus L5 Dual E615,Android,0.512,110.0,True,Li-Ion,1540.0,1,0.8,5.0,0.0,4.0
LG,Optimus L9 P760,Android,1.0,170.0,True,Li-Ion,2150.0,2,1.0,5.0,0.6,4.0
LG,Motion 4G MS770,Android,1.0,110.0,True,Li-Ion,1700.0,2,1.2,5.0,0.6,8.0
LG,Optimus Vu P895,Android,1.0,210.0,False,Li-Ion,2100.0,4,1.5,8.0,1.3,32.0
LG,Optimus L3 E405,Android,0.384,80.0,True,Li-Ion,1540.0,1,0.8,3.15,0.0,1.0
LG,Optimus Elite LS696,Android,0.512,110.0,True,Li-Ion,1520.0,1,0.8,5.0,0.0,4.0
LG,Optimus LTE2,Android,2.0,210.0,True,Li-Ion,2150.0,2,1.5,8.0,1.3,16.0
LG,Optimus True HD LTE P936,Android,1.0,220.0,True,Li-Ion,1830.0,2,1.5,8.0,1.3,4.0
LG,Lucid 4G VS840,Android,1.0,200.0,True,Li-Ion,1700.0,2,1.2,5.0,0.6,8.0
LG,Optimus M+ MS695,Android,0.512,100.0,True,Li-Ion,1300.0,1,0.8,5.0,0.0,4.0
LG,Optimus 4X HD P880,Android,1.0,220.0,True,Li-Ion,2150.0,4,1.5,8.0,1.3,16.0
LG,Optimus 3D Max P720,Android,1.0,230.0,True,Li-Ion,1520.0,2,1.2,5.0,0.6,8.0
LG,Optimus L5 E610,Android,0.512,120.0,True,Li-Ion,1500.0,1,0.8,5.0,0.0,4.0
LG,Optimus Vu F100S,Android,1.0,240.0,False,Li-Ion,2080.0,2,1.5,8.0,1.3,32.0
LG,Optimus L3 E400,Android,0.384,70.0,True,Li-Ion,1500.0,1,0.8,3.15,0.0,1.0
LG,Connect 4G MS840,Android,1.0,110.0,True,Li-Ion,1540.0,2,1.2,5.0,0.6,4.0
LG,Viper 4G LTE LS840,Android,1.0,140.0,True,Li-Ion,1700.0,2,1.2,5.0,0.6,4.0
LG,Spectrum VS920,Android,1.0,130.0,True,Li-Ion,1830.0,2,1.5,8.0,1.3,4.0
LG,Prada 3.0,Android,1.0,210.0,True,Li-Ion,1540.0,2,1.0,8.0,1.3,8.0
LG,Optimus 4G LTE P935,Android,1.0,220.0,True,Li-Ion,1830.0,2,1.5,8.0,1.3,2.0
LG,Optimus LTE SU640,Android,1.0,120.0,True,Li-Ion,1830.0,2,1.5,8.0,1.3,4.0
LG,Optimus LTE LU6200,Android,1.0,140.0,True,Li-Ion,1830.0,2,1.5,8.0,1.3,4.0
LG,Optimus Q2 LU6500,Android,1.0,120.0,True,Li-Ion,1500.0,2,1.2,5.0,0.6,8.0
LG,Optimus Sol E730,Android,0.512,110.0,True,Li-Ion,1500.0,1,1.0,5.0,0.6,2.0
LG,Esteem MS910,Android,0.512,150.0,True,Li-Ion,1500.0,1,1.0,5.0,1.3,8.0
LG,Optimus Black (White version),Android,0.512,140.0,True,Li-Ion,1500.0,1,1.0,5.0,2.0,2.0
LG,Optimus Black P970,Android,0.512,110.0,True,Li-Ion,1500.0,1,1.0,5.0,2.0,2.0
LG,Optimus 2X SU660,Android,0.512,150.0,True,Li-Ion,1500.0,2,1.0,8.0,1.3,8.0
LG,Optimus 2X,Android,0.512,150.0,True,Li-Ion,1500.0,2,1.0,8.0,1.3,8.0
LG,GW820 eXpo,Windows,0.256,90.0,True,Li-Po,1500.0,1,1.0,5.0,0.0,512.0
Meizu,M5s,Android,3.0,130.0,False,Li-Ion,3000.0,8,1.3,13.0,5.0,32.0
Meizu,Pro 6 Plus,Android,4.0,550.0,False,Li-Ion,3400.0,8,2.0,12.0,5.0,128.0
Meizu,MX5e,Android,3.0,190.0,False,Li-Ion,3150.0,8,2.0,16.0,5.0,32.0
Meizu,Pro 6s,Android,4.0,430.0,False,Li-Ion,3060.0,10,2.5,12.0,5.0,64.0
Meizu,Pro 6,Android,4.0,410.0,False,Li-Ion,2560.0,10,2.5,21.0,5.0,64.0
Meizu,M1 Metal,Android,2.0,170.0,False,Li-Ion,3140.0,8,2.0,13.0,5.0,32.0
Meizu,PRO 5,Android,3.0,390.0,False,Li-Ion,3050.0,8,2.1,21.0,5.0,32.0
Meizu,MX5,Android,3.0,210.0,False,Li-Ion,3150.0,8,2.2,20.7,5.0,64.0
Meizu,M1,Android,1.0,100.0,False,Li-Ion,2500.0,4,1.5,13.0,5.0,8.0
Meizu,MX3,Android,2.0,370.0,False,Li-Po,2400.0,8,1.6,8.0,2.0,128.0
Meizu,MX2,Android,2.0,310.0,False,Li-Ion,1800.0,4,1.6,8.0,1.2,64.0
Meizu,MX 4-core,Android,1.0,310.0,False,Li-Po,1700.0,4,1.4,8.0,0.6,64.0
Meizu,MX,Android,1.0,270.0,False,Li-Ion,1600.0,2,1.4,8.0,0.6,16.0
Micromax,Canvas Evok Note E453,Android,3.0,140.0,False,Li-Po,4000.0,8,1.3,13.0,5.0,32.0
Micromax,Dual 5,Android,4.0,360.0,False,Li-Ion,3200.0,8,1.8,13.0,13.0,128.0
Micromax,Vdeo 4,Android,1.0,90.0,False,Li-Ion,4000.0,4,1.1,8.0,2.0,8.0
Micromax,Canvas Amaze 2 E457,Android,2.0,100.0,True,Li-Po,2500.0,8,1.4,13.0,5.0,16.0
Micromax,Canvas 6 Pro E484,Android,4.0,180.0,False,Li-Ion,3000.0,8,2.0,13.0,5.0,16.0
Micromax,Canvas Mega 4G Q417,Android,3.0,150.0,True,Li-Ion,2500.0,4,1.3,13.0,5.0,16.0
Micromax,Canvas Fire 4G Plus Q412,Android,1.0,90.0,False,Li-Ion,2000.0,4,1.0,8.0,5.0,8.0
Micromax,Canvas Nitro 3 E352,Android,2.0,120.0,True,Li-Ion,2500.0,8,1.4,13.0,5.0,16.0
Micromax,Canvas 5 E481,Android,3.0,170.0,False,Li-Ion,2900.0,8,1.3,13.0,5.0,16.0
Micromax,Canvas Xpress 2 E313,Android,1.0,90.0,True,Li-Ion,2500.0,8,1.4,13.0,2.0,8.0
Micromax,Canvas Selfie Lens Q345,Android,1.0,120.0,False,Li-Ion,2800.0,4,1.3,8.0,5.0,8.0
Micromax,Canvas Sliver 5 Q450,Android,2.0,250.0,False,Li-Po,2000.0,4,1.2,8.0,5.0,16.0
Micromax,Canvas Knight 2 E471,Android,2.0,230.0,False,Li-Ion,2260.0,8,1.5,13.0,5.0,16.0
Micromax,Canvas A1 AQ4502,Android,1.0,90.0,True,Li-Ion,1700.0,4,1.3,5.0,2.0,8.0
Micromax,Q391 Canvas Doodle 4,Android,1.0,140.0,False,Li-Ion,3000.0,4,1.3,8.0,2.0,8.0
Micromax,Canvas Nitro 2 E311,Android,2.0,150.0,False,Li-Ion,2400.0,8,1.4,13.0,5.0,16.0
Micromax,Q372 Unite 3,Android,1.0,110.0,True,Li-Ion,2000.0,4,1.3,8.0,2.0,8.0
Micromax,Canvas Play Q355,Android,1.0,110.0,True,Li-Ion,2820.0,4,1.3,5.0,0.6,8.0
Micromax,Canvas Spark Q380,Android,1.0,70.0,False,Li-Ion,2000.0,4,1.3,8.0,2.0,8.0
Micromax,Canvas Juice 2 AQ5001,Android,2.0,130.0,False,Li-Ion,3000.0,4,1.3,8.0,2.0,8.0
Micromax,Bolt A82,Android,0.512,80.0,True,Li-Ion,1800.0,2,1.3,5.0,0.6,4.0
Micromax,Canvas Pep Q371,Android,1.0,90.0,True,Li-Ion,1700.0,4,1.3,5.0,0.6,8.0
Micromax,Bolt A067,Android,0.512,60.0,True,Li-Ion,1300.0,2,1.3,2.0,0.6,4.0
Micromax,Canvas Fire 4 A107,Android,1.0,100.0,False,Li-Ion,2000.0,4,1.3,8.0,2.0,8.0
Micromax,Canvas Tab P470,Android,1.0,90.0,False,Li-Ion,3200.0,2,1.3,5.0,0.6,8.0
Micromax,Canvas Selfie A255,Android,2.0,240.0,False,Li-Ion,2300.0,8,1.7,13.0,13.0,16.0
Micromax,Canvas Hue,Android,1.0,150.0,True,Li-Ion,3000.0,4,1.3,8.0,2.0,8.0
Micromax,A99 Canvas Xpress,Android,1.0,110.0,True,Li-Ion,1950.0,4,1.3,5.0,0.6,8.0
Micromax,A290 Canvas Knight Cameo,Android,1.0,150.0,False,Li-Ion,2000.0,8,1.4,8.0,5.0,8.0
Micromax,Canvas A1,Android,1.0,80.0,True,Li-Ion,1700.0,4,1.3,5.0,2.0,4.0
Micromax,A310 Canvas Nitro,Android,2.0,170.0,True,Li-Ion,2500.0,8,1.7,13.0,5.0,8.0
Micromax,A092 Unite,Android,1.0,70.0,True,Li-Ion,1500.0,4,1.2,5.0,0.6,8.0
Micromax,A65 Bolt,Android,0.512,70.0,True,Li-Ion,2000.0,2,1.3,2.0,0.6,4.0
Micromax,A108 Canvas L,Android,1.0,140.0,True,Li-Ion,2350.0,4,1.3,8.0,2.0,8.0
Micromax,A190 Canvas HD Plus,Android,1.0,170.0,True,Li-Ion,2000.0,6,1.5,8.0,2.0,8.0
Micromax,A300 Canvas Gold,Android,2.0,300.0,False,Li-Po,2300.0,8,2.0,16.0,5.0,32.0
Micromax,Canvas Win W121,Windows,1.0,120.0,True,Li-Ion,2000.0,4,1.2,8.0,2.0,8.0
Micromax,Canvas Win W092,Windows,1.0,80.0,True,Li-Ion,1500.0,4,1.2,5.0,0.6,8.0
Micromax,A089 Bolt,Android,0.512,60.0,True,Li-Ion,2100.0,2,1.3,2.0,0.6,4.0
